Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1420723440,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723500,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723560,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723620,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723680,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723740,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723800,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723860,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723920,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420723980,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724040,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724100,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724160,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724220,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724280,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724340,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724400,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724460,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724520,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724580,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724640,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724700,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724760,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724820,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724880,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420724940,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725000,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725060,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725120,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725180,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725240,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725300,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725360,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725420,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725480,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725540,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725600,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725660,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725720,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725780,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725840,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725900,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420725960,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726020,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726080,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726140,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726200,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726260,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726320,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726380,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726440,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726500,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726560,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726620,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726680,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726740,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726800,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726860,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726920,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420726980,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727040,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727100,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727160,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727220,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727280,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727340,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727400,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727460,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727520,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727580,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727640,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727700,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727760,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727820,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727880,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420727940,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728000,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728060,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728120,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728180,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728240,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728300,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728360,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728420,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728480,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728540,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728600,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728660,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728720,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728780,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728840,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728900,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420728960,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729020,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729080,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729140,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729200,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729260,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729320,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729380,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729440,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729500,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729560,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729620,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729680,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729740,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729800,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729860,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729920,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420729980,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730040,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730100,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730160,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730220,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730280,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730340,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730400,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730460,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730520,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730580,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730640,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730700,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730760,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730820,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730880,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420730940,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731000,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731060,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731120,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731180,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731240,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731300,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731360,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731420,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731480,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731540,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731600,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731660,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731720,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731780,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731840,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731900,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420731960,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732020,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732080,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732140,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732200,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732260,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732320,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732380,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732440,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732500,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732560,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732620,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732680,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732740,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732800,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732860,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732920,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420732980,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733040,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733100,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733160,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733220,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733280,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733340,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733400,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733460,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733520,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733580,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733640,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733700,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733760,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733820,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733880,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420733940,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734000,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734060,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734120,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734180,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734240,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734300,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734360,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734420,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734480,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734540,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734600,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734660,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734720,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734780,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734840,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734900,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420734960,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735020,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735080,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735140,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735200,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735260,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735320,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735380,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735440,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735500,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735560,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735620,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735680,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735740,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735800,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735860,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735920,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420735980,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736040,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736100,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736160,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736220,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736280,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736340,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736400,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736460,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736520,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736580,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736640,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736700,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736760,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736820,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736880,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420736940,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737000,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737060,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737120,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737180,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737240,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737300,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737360,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737420,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737480,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737540,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737600,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737660,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737720,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737780,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737840,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737900,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420737960,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738020,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738080,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738140,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738200,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738260,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738320,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738380,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738440,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738500,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738560,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738620,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738680,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738740,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738800,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738860,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738920,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420738980,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739040,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739100,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739160,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739220,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739280,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739340,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739400,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739460,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739520,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739580,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739640,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739700,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739760,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739820,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739880,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420739940,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740000,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740060,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740120,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740180,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740240,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740300,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740360,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740420,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740480,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740540,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740600,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740660,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740720,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740780,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740840,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740900,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420740960,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741020,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741080,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741140,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741200,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741260,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741320,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741380,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741440,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741500,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741560,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741620,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741680,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741740,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741800,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741860,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741920,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420741980,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742040,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742100,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742160,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742220,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742280,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742340,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742400,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742460,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742520,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742580,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742640,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742700,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742760,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742820,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742880,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420742940,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743000,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743060,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743120,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743180,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743240,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743300,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743360,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743420,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743480,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743540,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743600,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743660,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743720,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743780,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743840,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743900,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420743960,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744020,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744080,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744140,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744200,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744260,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744320,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744380,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744440,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744500,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744560,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744620,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744680,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744740,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744800,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744860,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744920,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420744980,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745040,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745100,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745160,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745220,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745280,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745340,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745400,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745460,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745520,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745580,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745640,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745700,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745760,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745820,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745880,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420745940,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746000,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746060,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746120,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746180,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746240,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746300,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746360,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746420,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746480,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746540,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746600,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746660,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746720,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746780,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746840,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746900,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420746960,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420747020,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420747080,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420747140,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420747200,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420747260,289.25,289.25,289.25,289.25,0.01,2.8925,289.25
1420747320,302.64,302.64,302.64,302.64,0.01,3.0264,302.64
1420747380,309.12,309.12,266.5,266.5,0.03,8.6103,287.01
1420747440,298.63,298.63,287.64,287.64,0.02,5.8627,293.135
1420747500,288.25,288.25,288.25,288.25,0.01,2.8825,288.25
1420747560,277.07,277.07,277.07,277.07,0.01,2.7707,277.07
1420747620,293.59,310.39,293.59,310.39,0.02,6.0398,301.99
1420747680,286.4,311.23,286.4,311.23,0.02,5.9763,298.815
1420747740,266.59,288.51,266.59,288.51,0.02,5.551,277.55
1420747800,314.72,314.72,313.35,313.35,0.02,6.2807,314.035
1420747860,279.06,288.78,279.06,288.78,0.02,5.6784,283.92
1420747920,286.95,286.95,266.94,266.94,0.02,5.5389,276.945
1420747980,309.41,309.41,309.41,309.41,0.01,3.0941,309.41
